[25 сен 13:34:55] GM Player 'TH' [oid=268486168, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_admin [target: player 'TH']
[25 сен 13:34:56] GM Player 'TH' [oid=268486168, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_moves [target: player 'TH']
[25 сен 13:35:01] GM Player 'TH' [oid=268486168, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_html tele/arenas.htm [target: player 'TH']
[25 сен 13:35:02] GM Player 'TH' [oid=268486168, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_move_to 147451 46728 -3410 [target: null]
[25 сен 13:35:10] GM Player 'TH' [oid=268486168, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_admin [target: player 'TH']
[25 сен 13:35:11] GM Player 'TH' [oid=268486168, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_gmspeed 4 [target: player 'TH']
[25 сен 14:01:14] GM Player 'TH' [oid=268486168, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_goto_char_menu TH [target: player 'TH']
[25 сен 14:01:16] GM Player 'TH' [oid=268486168, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_admin [target: player 'TH']
[25 сен 14:01:18] GM Player 'TH' [oid=268486168, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_gmshop [target: player 'TH']
[25 сен 14:01:19] GM Player 'TH' [oid=268486168, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_html gmshop/weapons.htm [target: player 'TH']
[25 сен 14:01:21] GM Player 'TH' [oid=268486168, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_buy 9923 [target: player 'TH']
[25 сен 14:18:34] GM Player 'TH' [oid=268486168, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_admin [target: player 'TH']
[25 сен 14:18:36] GM Player 'TH' [oid=268486168, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_vis [target: player 'TH']
[25 сен 14:18:39] GM Player 'NekroModeOn' [oid=268486138, account='chipercu1, ip=192.168.1.100'] command_type:2 success:1 command:admin_admin [target: player 'NekroModeOn']
[25 сен 14:18:40] GM Player 'NekroModeOn' [oid=268486138, account='chipercu1, ip=192.168.1.100'] command_type:2 success:1 command:admin_vis [target: player 'NekroModeOn']
[25 сен 14:27:25] GM Player 'NekroModeOn' [oid=268486138, account='chipercu1, ip=192.168.1.100'] command_type:2 success:1 command:admin_add_exp_sp_to_character [target: player 'NekroModeOn']
[25 сен 14:27:28] GM Player 'NekroModeOn' [oid=268486138, account='chipercu1, ip=192.168.1.100'] command_type:2 success:1 command:admin_setlevel 82 [target: player 'NekroModeOn']
[25 сен 14:29:26] GM Player 'NekroModeOn' [oid=268486138, account='chipercu1, ip=192.168.1.100'] command_type:2 success:1 command:admin_add_exp_sp_to_character [target: player 'NekroModeOn']
[25 сен 14:29:29] GM Player 'NekroModeOn' [oid=268486138, account='chipercu1, ip=192.168.1.100'] command_type:2 success:1 command:admin_setlevel 79 [target: player 'NekroModeOn']
[25 сен 14:39:21] GM Player 'TH' [oid=268486168, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_goto_char_menu TH [target: player 'TH']
[25 сен 14:39:22] GM Player 'TH' [oid=268486168, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_admin [target: player 'TH']
[25 сен 14:39:24] GM Player 'TH' [oid=268486168, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_gmshop [target: player 'TH']
[25 сен 14:39:25] GM Player 'TH' [oid=268486168, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_html gmshop/books.htm [target: player 'TH']
[25 сен 14:39:27] GM Player 'TH' [oid=268486168, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_buy 9904 [target: player 'TH']
[25 сен 14:39:38] GM Player 'NekroModeOn' [oid=268486138, account='chipercu1, ip=192.168.1.100'] command_type:2 success:1 command:admin_add_exp_sp_to_character [target: player 'NekroModeOn']
[25 сен 14:39:40] GM Player 'NekroModeOn' [oid=268486138, account='chipercu1, ip=192.168.1.100'] command_type:2 success:1 command:admin_setlevel 85 [target: player 'NekroModeOn']
[25 сен 14:39:48] GM Player 'TH' [oid=268486168, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_add_exp_sp_to_character [target: player 'TH']
[25 сен 14:39:51] GM Player 'TH' [oid=268486168, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_add_exp_sp 1 & 111111111 & [target: player 'TH']
[25 сен 14:40:06] GM Player 'TH' [oid=268486168, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_admin [target: player 'TH']
[25 сен 14:40:07] GM Player 'TH' [oid=268486168, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_gmshop [target: player 'TH']
[25 сен 14:40:12] GM Player 'TH' [oid=268486168, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_create_item 57 999999999 [target: player 'TH']
[29 сен 10:17:40] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_admin [target: null]
[29 сен 10:17:43] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_vis [target: null]
[29 сен 10:17:49] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_admin [target: null]
[29 сен 10:17:50] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_moves [target: null]
[29 сен 10:17:51] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_html tele/fortress.htm [target: null]
[29 сен 10:17:55] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_move_to 15447 186169 -2926 [target: null]
[29 сен 10:18:29] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_admin [target: null]
[29 сен 10:18:30] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_gmspeed 4 [target: null]
[29 сен 10:19:17] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_admin [target: null]
[29 сен 10:19:18] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_vis [target: null]
[29 сен 10:45:50] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_admin [target: null]
[29 сен 10:45:59] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_html other.htm [target: null]
[29 сен 10:46:03] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_char_manage [target: null]
[29 сен 10:46:05] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_admin [target: null]
[29 сен 10:46:07] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_moves [target: null]
[29 сен 10:46:10] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_admin [target: null]
[29 сен 10:46:21] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_admin [target: null]
[29 сен 10:46:24] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_wr [target: null]
[29 сен 10:47:35] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_admin [target: null]
[29 сен 10:47:44] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_moves [target: null]
[29 сен 10:47:45] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_html tele/fortress.htm [target: null]
[29 сен 10:47:50] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_move_to 7690 150721 -2892 [target: null]
[29 сен 10:49:06] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_admin [target: null]
[29 сен 10:49:08] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_moves [target: null]
[29 сен 10:49:09] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_html tele/fortress.htm [target: null]
[29 сен 10:49:17] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_move_to 156975 -68845 -2866 [target: null]
[29 сен 10:50:16] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_admin [target: null]
[29 сен 10:50:46] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_admin [target: null]
[29 сен 10:50:47] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_moves [target: null]
[29 сен 10:50:49] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_html tele/fortress.htm [target: null]
[29 сен 10:50:54] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_move_to 116400 203804 -3336 [target: null]
[29 сен 10:54:23] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_admin [target: null]
[29 сен 10:54:23] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_moves [target: null]
[29 сен 10:54:28] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_html tele/fortress.htm [target: null]
[29 сен 10:54:31] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_move_to 124188 93295 -2147 [target: null]
[29 сен 10:55:33] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_admin [target: null]
[29 сен 10:55:34] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_moves [target: null]
[29 сен 10:55:36] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_html tele/fortress.htm [target: null]
[29 сен 10:55:46] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_move_to 58948 137927 -1757 [target: null]
[29 сен 10:59:11] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_admin [target: null]
[29 сен 10:59:13] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_moves [target: null]
[29 сен 10:59:14] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_html tele/fortress.htm [target: null]
[29 сен 10:59:19] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_move_to 77910 89232 -2888 [target: null]
[29 сен 11:00:56] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_admin [target: null]
[29 сен 11:00:59] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_html admserver.htm [target: null]
[29 сен 11:01:01] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_html other.htm [target: null]
[29 сен 11:01:10] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_html events/events.htm [target: null]
[29 сен 11:01:11] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_admin [target: null]
[29 сен 11:01:13] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_html admserver.htm [target: null]
[29 сен 11:01:15] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_html reload.htm [target: null]
[29 сен 11:01:16] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_admin [target: null]
[29 сен 11:05:58] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_admin [target: null]
[29 сен 11:06:00] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_moves [target: null]
[29 сен 11:06:01] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_html tele/fortress.htm [target: null]
[29 сен 11:06:05] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_move_to -54316 89187 -2824 [target: null]
[29 сен 11:07:54] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_admin [target: null]
[29 сен 11:07:56] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_moves [target: null]
[29 сен 11:08:00] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_html tele/castles.htm [target: null]
[29 сен 11:08:04] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_html teleports.htm [target: null]
[29 сен 11:08:05] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_html tele/fortress.htm [target: null]
[29 сен 11:08:09] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_move_to 10527 96849 -3429 [target: null]
[29 сен 11:11:02] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_admin [target: null]
[29 сен 11:11:03] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_moves [target: null]
[29 сен 11:11:05] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_html tele/fortress.htm [target: null]
[29 сен 11:11:08] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_move_to 111798 -141743 -2932 [target: null]
[29 сен 11:12:27] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_admin [target: null]
[29 сен 11:12:29] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_moves [target: null]
[29 сен 11:12:30] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_html tele/fortress.htm [target: null]
[29 сен 11:12:36] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_move_to 189897 36705 -3412 [target: null]
[29 сен 11:20:01] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_admin [target: null]
[29 сен 11:20:02] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_moves [target: null]
[29 сен 11:20:04] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_html tele/fortress.htm [target: null]
[29 сен 11:20:08] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_move_to -55004 157132 -2055 [target: null]
[29 сен 11:21:21] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_admin [target: null]
[29 сен 11:21:23] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_moves [target: null]
[29 сен 11:21:25] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_html tele/fortress.htm [target: null]
[29 сен 11:21:36] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_move_to 112350 -17183 -997 [target: null]
[29 сен 11:24:05] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_admin [target: null]
[29 сен 11:24:06] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_moves [target: null]
[29 сен 11:24:08] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_html tele/fortress.htm [target: null]
[29 сен 11:24:15] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_move_to 126064 120508 -2588 [target: null]
[29 сен 11:26:57] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_teleto [target: null]
[29 сен 11:31:59] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_admin [target: null]
[29 сен 11:32:00] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_wr [target: null]
[29 сен 11:32:38] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_admin [target: null]
[29 сен 11:32:40] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_moves [target: null]
[29 сен 11:32:42] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_html tele/castles.htm [target: null]
[29 сен 11:32:55] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_html tele/castles/gludio.htm [target: null]
[29 сен 11:33:01] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_move_to -18040 107070 -2380 [target: null]
[29 сен 11:33:26] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_teleto [target: null]
[29 сен 11:34:00] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_admin [target: null]
[29 сен 11:34:01] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_moves [target: null]
[29 сен 11:34:03] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_html tele/castles.htm [target: null]
[29 сен 11:34:07] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_html tele/castles/rune.htm [target: null]
[29 сен 11:34:09] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_move_to 19292 -49150 -1311 [target: null]
[29 сен 11:34:36] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_admin [target: null]
[29 сен 11:34:37] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_wr [target: null]
[29 сен 11:36:17] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_admin [target: null]
[29 сен 11:36:18] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_moves [target: null]
[29 сен 11:36:20] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_html tele/fortress.htm [target: null]
[29 сен 11:36:23] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_move_to -54316 89187 -2824 [target: null]
[29 сен 11:43:45] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_setskill 7029 3 [target: null]
[29 сен 11:43:46] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_setskill 7029 3 [target: null]
[01 окт 15:10:38] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_admin [target: null]
[01 окт 15:10:54] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_reload_htm [target: null]
[07 окт 15:49:19] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_admin [target: null]
[07 окт 15:49:20] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_html admserver.htm [target: null]
[07 окт 15:49:21] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_html scripts.htm [target: null]
[07 окт 15:49:30] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_sreload all [target: null]
[07 окт 15:51:25] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_admin [target: null]
[07 окт 15:51:26] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_html admserver.htm [target: null]
[07 окт 15:51:26] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_html scripts.htm [target: null]
[07 окт 15:51:36] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_sreload all [target: null]
[07 окт 15:52:07] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_admin [target: null]
[07 окт 15:52:08] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_html admserver.htm [target: null]
[07 окт 15:52:09] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_html reload.htm [target: null]
[07 окт 15:52:17] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_reload_htm [target: null]
[07 окт 15:52:17] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_server admserver.htm [target: null]
[07 окт 15:52:19] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_html scripts.htm [target: null]
[07 окт 15:52:24] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_sreload all [target: null]
[07 окт 15:52:57] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_admin [target: null]
[07 окт 15:53:05] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_reload_htm [target: null]
[07 окт 15:54:24] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_admin [target: null]
[07 окт 15:54:25] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_html admserver.htm [target: null]
[07 окт 15:54:26] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_html scripts.htm [target: null]
[07 окт 15:54:26] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_sreload all [target: null]
[07 окт 15:54:43] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_admin [target: null]
[07 окт 15:54:44] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_html admserver.htm [target: null]
[07 окт 15:54:45] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_html scripts.htm [target: null]
[07 окт 15:54:46] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_sreload all [target: null]
[07 окт 16:06:33] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_admin [target: null]
[07 окт 16:06:34] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_html admserver.htm [target: null]
[07 окт 16:06:35] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_html scripts.htm [target: null]
[07 окт 16:06:36] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_sreload all [target: null]
[11 окт 14:39:52] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_admin [target: null]
[11 окт 14:39:53] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_html admserver.htm [target: null]
[11 окт 14:39:54] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_html scripts.htm [target: null]
[11 окт 14:40:05] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_sreload all [target: null]
[11 окт 14:42:23] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_admin [target: null]
[11 окт 14:42:24] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_html admserver.htm [target: null]
[11 окт 14:42:24] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_html scripts.htm [target: null]
[11 окт 14:42:43] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_sreload all [target: null]
[11 окт 14:46:57] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_admin [target: null]
[11 окт 14:46:58] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_html admserver.htm [target: null]
[11 окт 14:46:59] GM Player 'fakeSB' [oid=268438970, account='chipercu, ip=192.168.1.100'] command_type:2 success:1 command:admin_show_html scripts.htm [target: null]
